produto_id,nome_produto
37745,PAN BLANCO 640G CONSUMOS BREDDY MTA BIM 37745
40217,MANTECADA VAINILLA 3P 157G PROM TR 40217
40234,STARGUM YERBABUENA INTENSA 8G SKD 40234
40290,TOTOPO CHILAQUILES 280G TAB MR 40290
40292,ROLES CANELA 2P 120G TAB BIM 40292
40297,PAN BLANCO 680G INST BREDDY MTA BIM 40297
40309,LATA BUTTER 454G CE GBI 40309
40310,LATA BUTTER FLORES ROJAS 454G GBI 40310
40319,LATA REGRESO A CLASES DANESAS 400G GBI 40319
40351,TOTOPO REDONDO 200G MR 40351
40430,BOLLOS CARLS JR 5IN 1350G TIR SL 40430
40445,PRINCIPE DOBLE CHOCOLATE 8P 88G MTB MLA 40445
40446,PRINCIPE DOBLE CHOCOLATE 8P 88G MLA 40446
40447,TORTILLINAS 12P 310G TR 40447
40448,TORTILLINAS 12P 310G TAB TR 40448
40449,TORTILLINAS 22P 570G TAB TR 40449
40450,TORTILLINAS 22P 570G TR 40450
40507,MANTECADAS 1P 33G BIM 40507
40560,GALLETA AMARANTO NARANJA 6P 312G BIM 40560
40569,MANZANA CANELA GALLETON 72G CU BIM 40569
40606,TORTILLINAS 12P 310G MTA NTE TR 40606
40639,AMI MANZANA 500ML JMX 40639
40640,AMI UVA 500ML JMX 40640
40641,AMI NARANJA 500ML JMX 40641
40665,DUO PACK MULTIGRANO NUEZ 408G MTA BIM 40665
40673,CHOCO ROLES FRESA 2P 67G MLA 40673
40674,CHOCO ROLES FRESA 2P 67G MTB MLA 40674
40680,LECHE GANSITO CHOCOLATE 200ML MLA 40680
40747,TOSTADITA ONDULADA 18P 190G MR 40747
40751,MANTECADAS NUEZ BIMBOCONTIG 125G BIM 40751
40802,NANO MILK LECHERO BESOS CAN 100G CU GBI 40802
40803,NANO MILK LECHERO BESOS NUEZ 100G CU GBI 40803
40804,NANO MILK LECHERO OREJITAS 100G CU GBI 40804
40805,NANO MILK LECHERO SURT RICO 100G CU GBI 40805
40815,PAN BLANCO CHICO 360G SP BIM 40815
40820,MANTECADAS 1P 33G MTB BIM 40820
40839,MINI GANSITO 30G MLA 40839
40859,CHOCO ROLES 15P CJ MTA MLA 40859
40886,MARIAS 170G SP CU LAR 40886
40889,OREJITAS PANERA 100P 5G TR 40889
40917,BOLLOS ESTILO ANGUS 6P 340G MTA WON 40917
40920,SUPER BOLLOS 5IN 6P 445G WON 40920
40929,TRIKI TRAKES 8P 69G PROM TAB MLA 40929
40930,TRIKI TRAKES 8P 69G PROM MTB MLA 40930
40931,TRIKI TRAKES 8P 69G PROM MLA 40931
40942,SPONCH 8P 120G PROM MTB MLA 40942
40944,PLATIVOLOS 8P 74G PROM MLA 40944
40945,PLATIVOLOS 8P 74G PROM MTB MLA 40945
40963,BOLLOS 6P 340G WON 40963
40964,BOLLOS 6P 340G MTA WON 40964
40974,SUPER BOLLOS 5IN 6P 445G MTA WON 40974
40985,DUO NITO 124G SP BIM 40985
40987,BESOS DE NUEZ CONS1 71G GBI 40987
40990,POLVORONCITOS PANERA 40P 16 25G TAB TR 40990
41725,DONITASESPOLVOREADAS ME 12P 210G TAB BIM 41725
41758,TRIKI TRAKES CHOCOLATE TUBO 225G MLA 41758
41829,TORTILLINAS TAQUERA 25P 325G TR 41829
41830,TORTILLINAS 10P 255G PROM TAB TR 41830
41843,LECHE NITO 236ML BIM 41843
41921,BIMBOLLOS EXTRA 8P 640G FS MTA BIM 41921
41935,TORTILLINAS 10P 255G PROM MTA TR 41935
41938,MANTECADAS NUEZ 123G BIM 41938
41986,SUAVICREMAS CHOCOLATE 60G MLA 41986
41987,SUAVICREMAS FRESA 60G MLA 41987
41988,SUAVICREMAS VAINILLA 60G MLA 41988
42014,PAN MOLIDO 240G 14PCT MAS BIM 42014
42034,MEDIAS NOCHES 2P GTS 340G PROM BIM 42034
42036,MAGNO 65G MTA LAR 42036
42042,DUO BARRITA FRESA Y PINA 150G MLA 42042
42049,BARRITAS FRESA SALVADO 6P 67G CJ MLA 42049
42083,SANDWICH DOBLE FIBRA 187G CU LON 42083
42084,SANDWICH DOBLE FIBRA 187G MTA LON 42084
42086,SANDWICH LINAZA 179G CU LON 42086
42087,SANDWICH LINAZA 179G MTA LON 42087
42089,SANDWICH CLASICO AMERICANO 175G CU LON 42089
42090,SANDWICH CLASICO AMERICANO 175G MTA LON 42090
42110,TORTILLINAS 10P 255G PROM TR 42110
42117,VALENTONES 20G CB2 BAR 42117
42122,PAN MANTEQUILLA BUTTERMILK 680G ORO 42122
42128,CHIPS JALAPENO 46G BAR 42128
42192,BOMBONETE TEMPORALIDAD 55G MLA 42192
42215,BIMBOLLOS PARRILLEROS 12P 1170G TNB BIM 42215
42225,CHIPS A LA DIABLA 46G BAR 42225
42227,CHIPS SAL 46G BAR 42227
42237,TORTILLINA HNA RW HERMO 20P 610G DH 42237
42323,MARIAS 170G SP LAR 42323
42351,BARRA MULTIGRANO NUEZ 204G 6P BIM 42351
42386,SUAVICREMAS CHOCOLATE 257G CJ MLA 42386
42388,SUAVICREMAS FRESA 257G CJ MLA 42388
42390,SUAVICREMAS VAINILLA 257G CJ MLA 42390
42434,BARRA MULTIGRANO NUEZ 34G BIM 42434
42436,BARRA MULTIGRANO NUEZ 204G 6P BIM 42436
42437,BARRA MULTIGRANO NUEZ 204G 6P CU BIM 42437
42453,TAKIS FUEGO 62G BAR 42453
42470,TORTILLINA TAQUERA DE 30P 390G TR 42470
42538,BARRA MULTIGRANO NUEZ 12P 408G CJ BIM 42538
42590,CANELITAS 30G CH MLA 42590
42616,PAN SILUETA CON FIBRA 454G BIM 42616
42638,MINI ROCKO 13G MLA 42638
42672,TAKIS FUEGO 59G BAR 42672
42783,PASTISETAS SIN AZUCAR 10P 70G SUA 42783
42791,BIMBOLLOS FS 12P 675G BIM 42791
42792,MEDIAS NOCHES FS 16P 680G BIM 42792
42869,GALLETAS INTEGRALES AVENA 2P 54G TR 42869
43000,DIV TIRA MINI DORADITA 4P 45G MTB TR 43000
43003,DECANELAS 100G MTB LAR 43003
43005,BIMBOLLOS EXTRA 6P 480G MTA BIM 43005
43006,PAN INTEGRAL 370G MTA BIM 43006
43014,TOSTADO DOBLE FIBRA 250G MTA BIM 43014
43018,PALITRIGOS 100G MTA BIM 43018
43023,BARRA MULTIGRANO LINAZA 32G MTA BIM 43023
43027,BRAN FRUT FRESA 6P 240G MTA BIM 43027
43028,BRAN FRUT PINA 6P 240G MTA BIM 43028
43033,TRIKI TRAKES 8P 69G MTB MLA 43033
43034,PAN CERO CERO 0PCT AZUCAR 567G MTA WON 43034
43037,MANTECADAS 2P SP MTA TR 43037
43038,CONCHAS 2P 120G MTB TR 43038
43039,CUERNITOS 100G MTA TR 43039
43040,DORADITAS 110G MTA TR 43040
43047,CHOCOCHISPAS 220G MTA LAR 43047
43052,PAN BLANCO 567G MTA SUN 43052
43058,SPONCH 8P 120G MTB MLA 43058
43059,EMPANIZADOR CRUJIENTE 175G MTA BIM 43059
43060,BIMBOLUNCH 6P 354G ME MTA BIM 43060
43061,PANERA POLVORON 14P 65G MTA TR 43061
43062,BARRA MULTIGRANO LINAZA 6P 192G MTA BIM 43062
43064,SUBMARINOS FRESA 3P 105G SP MTA MLA 43064
43065,ROLLO FRESA 2P 75G MTA MLA 43065
43066,PAY PINA 1P 85G MTB MLA 43066
43067,PAY NUEZ 1P 70G MTB MLA 43067
43068,ROCKO TIRA 10P 44G MTA MLA 43068
43069,PINGUINOS 2P 80G MTA MLA 43069
43070,CANELITAS 6P 60G MTB MLA 43070
43071,CANELITAS TUBO 250G MTB MLA 43071
43072,TRIKI TRAKES TUBO 27P 225G MTB MLA 43072
43073,PLATIVOLOS TUBO 193G MTB MLA 43073
43074,TRIKI TRAKES 6P 50G MTB MLA 43074
43075,POLVORONES 4P 75G MTB MLA 43075
43076,POLVORON TUBO 280G MTB MLA 43076
43077,PRINCIPE TUBO 205G MTB MLA 43077
43078,SUAVICREMAS FRESA 60G MTB MLA 43078
43079,SUAVICREMAS CHOCOLATE 60G MTB MLA 43079
43081,GANSITO ME 5P 250G MTA MLA 43081
43082,PINGUINOS 6P 240G ME MTA MLA 43082
43083,CHOCO ROLES 7P 234 5G ME MTA MLA 43083
43084,SUBMARINOS CHOCOLATE 3P 105G SP MTA MLA 43084
43089,INTEGRAL 100PCT TWIN PACK 1360G MTA ORO 43089
43097,TOTOPOS REDONDO 350G MTA MR 43097
43100,BRAN FRUT FRESA 12P 480G MTA BIM 43100
43110,PAN 12 GRAIN 680G MTA ORO 43110
43111,100PCT WHOLE WHEAT 680G MTA ORO 43111
43118,MANTECADAS NUEZ 123G MTA BIM 43118
43119,BARRITAS FRESA SALVADO 6P 67G CJ MTA MLA 43119
43120,BIGOTES CHOCOLATE 60G SP MTA TR 43120
43121,MEDIAS NOCHES CONVENIENCIA 290G MTA BIM 43121
43124,SUAVICREMAS VAINILLA 60G MTB MLA 43124
43128,BIMBOLLOS EXT SAJONJOLI 6P 480G MTA BIM 43128
43129,PAN MULTIGRANO LINAZA 540G MTA BIM 43129
43130,PAN BLANCO 567G MTA WON 43130
43131,WONDER 100PCT MEDIANO 475G MTA WON 43131
43133,TOSTADO INTEGRAL 180G MTA WON 43133
43134,SUPER BOLLOS 5IN 8P 540G MTA WON 43134
43135,BOLLOS 8P 450G MTA WON 43135
43136,HOT DOGS 8P 290G MTA WON 43136
43137,MOLIDO BOLSA 180G MTA WON 43137
43139,TOSTADO INT 0PCT GRASAAZUCA 200G MTA WON 43139
43140,DELICIOSAS 115G MTB LAR 43140
43147,DALMATA 1P 55G MTB MLA 43147
43156,MANTECADAS ME 8P 250G MTA BIM 43156
43157,BOLLOS 5IN CAJN 6P 560G CONSUMO MTA BIM 43157
43158,FIGATZA 345G MTA BIM 43158
43159,TOSTADA PLANA 15P 175G MTB MR 43159
43160,7 GRANOS 680G MTA ORO 43160
43161,PAN 100PCT INTEGRAL 680G MTA ORO 43161
43164,GANSITO 10P 500G MTA MLA 43164
43169,ROLES CANELA 6P 365G MTB BIM 43169
43173,PAN 12 GRANOS 680G MTA ORO 43173
43174,PANQUE MARMOL 255G MTA BIM 43174
43175,PAN BLANCO CHICO 360G MTA BIM 43175
43176,SUPER PAN BLANCO 740G MTA BIM 43176
43178,TORTILLA HARINA GDE RN 10P 540G MTB DH 43178
43179,TORTILLINAS 10P 255G MTA TR 43179
43180,TORTILLINAS GRANDE 10P 510G MTB TR 43180
43181,TORTILLINAS 20P 510G MTA TR 43181
43183,TORTILLA HNA RW 22P 840G MTB DH 43183
43184,PAN INTEGRAL GDE 2PQ 1360G MTA BIM 43184
43185,PAN INTEGRAL 480G MTA BIM 43185
43186,PAN INTEGRAL 680G MTA BIM 43186
43187,PAN INTEGRAL 675G MTA BIM 43187
43188,MEDIAS NOCHES 8P 340G MTA BIM 43188
43189,MEDIAS NOCHES 16P 680G MTA BIM 43189
43190,BIMBOLLOS 8P 450G MTA BIM 43190
43192,BIMBOLLOS 12P 675G MTA BIM 43192
43193,BIMBOLLOS EXTRA 6P 480G MTA BIM 43193
43194,TOSTADO 210G MTA BIM 43194
43195,MOLIDO 5KG MTA BIM 43195
43196,ROLES CANELA 2P 120G MTB BIM 43196
43197,ROLES GLASS 2P 135G MTB BIM 43197
43198,COLCHONES 6P 130G MTA BIM 43198
43199,PANQUE PASAS 255G MTA BIM 43199
43200,PANQUE NUEZ 255G MTA BIM 43200
43201,PANQUECITO GOTA CHOC 2P 140G MTA BIM 43201
43202,MANTECADAS VAINILLA 4P 125G MTA BIM 43202
43203,DONITAS ESPOLVOREADAS 6P 105G MTB BIM 43203
43204,DONAS AZUCAR 4P 105G MTA BIM 43204
43206,NITO 1P 62G MTB BIM 43206
43207,REBANADA 2P 55G MTA BIM 43207
43208,LORS TUBO 20P 236G MTA MLA 43208
43209,BIMBUNUELOS 4P 66G MTA BIM 43209
43210,CONCHITAS VAINILLA 2P 65G MTB BIM 43210
43212,BIMBOLLOS CON AJN 18P 1440G MTA BIM 43212
43215,PASTISETAS 75G MTB SUA 43215
43218,GALLETAS INTEGRALES AVENA 2P 54G MTA TR 43218
43219,BRAN FRUT PINA 40G MTA BIM 43219
43220,ROLES GLASS 6P 410G MTB BIM 43220
43222,GALLETA MOLIDA 5KG MTA LAR 43222
43223,PAN BLANCO 460G MTA BIM 43223
43225,PAN DOBLE FIBRA 750G MTA BIM 43225
43227,PAN BLANCO SILUETA 500G MTA BIM 43227
43229,HOT DOGS 8P 290G MTA SUN 43229
43230,PRINCIPE 6P 64G MTB MLA 43230
43231,PAN BLANCO 640G MTA BIM 43231
43236,BOLLO EXTRA GRANDE 6P 480G INS MTA BRE 43236
43237,LORS 8P 89G MTB MLA 43237
43239,DONITAS PANERA 30P 525G MTA BIM 43239
43241,PANQUECITOS GOTAS PANER 10P 700G MTA BIM 43241
43242,PRINCIPE 8P 85G SP MTB MLA 43242
43243,PLATIVOLOS 8P 74G MTB MLA 43243
43244,PAN DOBLE FIBRA 2PQ 1500G MTA BIM 43244
43246,PAN MULTIGRANO 540G MTA BIM 43246
43248,MEDIAS NOCHES INST 700G MTA BIM 43248
43249,PRINCIPE CHOCOLATE BLANCO 8P 88G MTB MLA 43249
43250,OREJAS 70G SP MTB TR 43250
43251,CONCHAS VAINILLA 2P 120G MTB BIM 43251
43252,BARRITAS PINA 67G MTA MLA 43252
43253,BARRITAS FRESA 67G MTA MLA 43253
43254,CANAPINAS 95G MTA LAR 43254
43255,PASTISETAS 20P 150G MTA SUA 43255
43256,PASTISETA 40P 300G MTA SUA 43256
43257,ANIMALITOS 2KG MTA LAR 43257
43258,DELICIOSAS 300G MTA LAR 43258
43260,SALADAS 140G MTA LAR 43260
43261,ANIMALITOS KARAMELO 200G MTA LAR 43261
43263,CHOCO ROLES 2P 80G MTB MLA 43263
43274,NAPOLITANO 1P 70G MTB MLA 43274
43278,PAN MOLIDO 240G 14PCT MAS MTA BIM 43278
43279,BRAN FRUT FRESA 40G MTA BIM 43279
43285,GANSITO 1P 50G MTB MLA 43285
43288,SUAVICREMAS VAINILLA 205G MTA MLA 43288
43290,SUAVICREMAS CHOCOLATE 205G MTA MLA 43290
43291,SPONCH NAVIDAD 120G CJ MTA MLA 43291
43305,BARRA MULTIGRANO NUEZ 34G MTA BIM 43305
43306,WONDER 100PCT 2PQ 1360G MTA WON 43306
43307,GANSITO 1P 50G CCHAROLA MTA MLA 43307
43314,MINI ROCKO 13G MTA MLA 43314
43316,SUBMARINOS VAINILLA 3P 105G SP MTA MLA 43316
43317,BARRITAS FRESA SALVADO 67G MTA MLA 43317
43319,TRIKI TRAKES CHOCOLATE 69G MTB MLA 43319
43322,DUO BARRITA FRESA Y PINA 150G MTA MLA 43322
43335,SUPER HOT DOGS 8P 435G MTA WON 43335
43338,PAN BLANCO 680G MTA BIM 43338
43339,WONDER 100PCT GDE 680G SP MTA WON 43339
43341,PAN SILUETA CON FIBRA 454G MTA BIM 43341
43342,NITO ME 4P 248G MTB BIM 43342
43343,DONITASESPOLVOREADAS ME 12P 210G MTB BIM 43343
43344,DONAS AZUCAR ME 8P 210G MTA BIM 43344
43345,PAN MULTIGRANO 680G MTA ORO 43345
43346,PAN BCO SILUETA TWIN PACK 1060G MTA BIM 43346
43347,PAN BLANCO 2PQ 1360G MTA BIM 43347
43348,TORTILLINAS 50P 1 31KG MTA TR 43348
43349,TOSTADO 2PQ 420G MTA BIM 43349
43350,BOLLOS EXTRA AJN 12P 960G MTA BIM 43350
43351,PAN DE LINAZA 475G MTA WON 43351
43353,PAN BLANCO 650G INST BREDDY MTA BIM 43353
43354,DONAS PANERA 20P 525G MTA BIM 43354
43356,ROSCA DE PANQUE RECET ORIG 600G MTA SUA 43356
43359,WONDER 100PCT AJONJOLI 680G SP MTA WON 43359
43360,PAN MULTIGRANO TWIN 1080G MTA BIM 43360
43361,SUPER HOT DOGS 12P 650G MTA WON 43361
43364,12GRANOS MULTIGRA TWINPACK 1360G MTA ORO 43364
43367,BUTTER MILK BREAD 680G MTA ORO 43367
43373,PAN MULTIGRANO LINAZA TWIN 1080G MTA BIM 43373
43377,BARRA MULTIGRANO NUEZ 204G 6P MTA BIM 43377
43380,BUTTERMILK TWIN PACK 680G MTA ORO 43380
43381,SUPER PAN BCO AJONJOLI 680G SP MTA WON 43381
43382,BOLLOS SIN AJON 6P 480G MTA BIM 43382
43383,BIMBOLLOS SUAJADOS 6P 480G MTA BIM 43383
43388,PAN BLANCO CON FIBRA 680G MTA WON 43388
43389,TOSTADO BLANCO 180G MTA WON 43389
43390,CANAPINAS 115G MTA LAR 43390
43394,PAN SILUETA CFIB TWIN PACK 908G MTA BIM 43394
43398,NITO EDICION ESPECIAL 62G MTA BIM 43398
44088,SEMITA REDISENO 2P 120G MTB TR 44088
44102,POLVORONCITOS PANERA 40P 16 25G MTB TR 44102
44179,SUPER PAN BLANCO 740G CU BIM 44179
44180,BARRITAS BISABOR 20P 55G CU MLA 44180
44285,BIMBOLLOS PARRILLEROS 780G 8P BIM 44285
44292,PAN BLANCO CON FIBRA 680G WON 44292
44370,DORADITAS 110G CIN TR 44370
44371,MANTECADAS 2P 105G MTB TR 44371
44372,MANTECADAS 2P 105G TAB TR 44372
44445,MULTIGRANO MIX 20P CJ 760G BIM 44445
44495,ANIMALITOS KARAMELO HIERRO 200G LAR 44495
44552,WONDERBUTTER 680G WON 44552
44576,MANTECADAS VAIN 6P 188G DET PROM BIM 44576
44597,MARIAS 170G SP MTA LAR 44597
44829,TOTOPOS 280G MTA DH 44829
44833,LORS 18KG CU MLA 44833
44859,PANERA POLVORON 14P 65G TR 44859
44948,MAGNAS 200G MTA LAR 44948
44950,MANTECADAS VAIN 6P 188G DET PROM MTA BIM 44950
44951,DONAS 6P PROM MTA BIM 44951
44987,MARIAS 170G MTA LAR 44987
44989,BARRITAS BISABOR 20P 55G CU MLA 44989
44990,DORADITAS 4P MTA TR 44990
45007,SURTIDO RICO 355G CU MLA 45007
45111,MANTECADA VAINILLA 3P 157G PROM MTB TR 45111
45112,CONCHAS 3P 180G PROM MTA TR 45112
45141,TOTOPO CHILAQUILES 280G PROM MR 45141
45143,POLVORONCITOS PANERA 40P 16 25G TR 45143
45182,SUPER HOTDOG FAST FOOD 12P 650G MTA WON 45182
45183,SUPER HOTDOG FAST FOOD 12P 650G WON 45183
45223,DORADITAS PANERA 15P 548G MTA TR 45223
45231,PLUS VITA PAY LIMON 22G BIM 45231
45293,NECTAR MANZANA 335ML JMX 45293
45294,NECTAR DURAZNO 335ML JMX 45294
45295,NECTAR GUAYABA 335ML JMX 45295
45296,NECTAR MANGO 335ML JMX 45296
45299,TOTOPOS 3P 1KG DH 45299
45305,BARRITAS FRESA 12P 33 5G CU MLA 45305
45306,BARRITAS PINA 12P 33 5G CU MLA 45306
45308,CANELITAS 12P 30G MLA 45308
45313,TRIKI TRAKES 12P 34 5G MLA 45313
45320,PRINCIPE CHOCOLATE 9P 42 5G CU MLA 45320
45321,POLVORONES 12P 37 5G CU MLA 45321
45407,MEDIAS NOCHES 8P 340G PROM TNB BIM 45407
45419,UNICO FRESCO NARANJA 250ML JMX 45419
45446,GOLDEN NUTS ENCHILADO 25PZ DE 43G BAR 45446
45447,HOT NUTS 25P DE 50G BAR 45447
45448,BRIOCHE MORANGO 50G PUL 45448
45449,KIYAKIS 25PZ DE 50G BAR 45449
45480,SURTIDO RICO 227G CU LAR 45480
45496,PASTISETAS SIN AZUCAR 10P 70G MTB SUA 45496
45523,MANTECADAS NUEZ 8P 246G ME BIM 45523
45527,MANTECADAS NUEZ 8P 246G ME MTA BIM 45527
45528,MANTECADAS NUEZ 8P 246G ME TAB BIM 45528
45565,PAN WHOLE GRAIN AND FLAX 680G ORO 45565
45567,PAN WHOLE GRAIN AND FLAX 680G MTA ORO 45567
45570,PAN WHITE WHOLE GRAIN 680G MTA ORO 45570
45795,SANDWICH CLASICO DE JAMONQUESO 87G LON 45795
45969,MINI PRINCIPE 45G MTA MLA 45969
46062,BOLLOS CARLS JR 5IN 520G MTA SL 46062
46064,DIV TIRA MINI DORADITA 4P 45G TAB TR 46064
46065,PAN MULTIGRANO LINAZA 540G TAB BIM 46065
46067,SUPER PAN BCO AJONJOLI 680G SP TAB WON 46067
46068,WONDER 100PCT 2PQ 1360G TAB WON 46068
46070,WONDER 100PCT GDE 680G SP TAB WON 46070
46072,SUPER BOLLOS 5IN 8P 540G TAB WON 46072
46074,HOT DOGS 8P 290G TAB WON 46074
46076,SUPER HOT DOGS 8P 435G TAB WON 46076
46083,NITO ME 4P 248G TAB BIM 46083
46084,MANTECADAS ME 8P 250G TAB BIM 46084
46085,DONITAS ESPOLVOREADAS 6P 105G TAB BIM 46085
46086,DONAS AZUCAR ME 8P 210G TAB BIM 46086
46087,FIGATZA 345G TAB BIM 46087
46088,TOSTADA PLANA 15P 175G TAB MR 46088
46090,TOSTADA ONDULADA REG 30P 360G TAB MR 46090
46092,ROLES CANELA 6P 365G TAB BIM 46092
46095,PANQUE MARMOL 255G TAB BIM 46095
46096,PAN BLANCO CHICO 360G TAB BIM 46096
46097,PAN BLANCO 2PQ 1360G TAB BIM 46097
46098,SUPER PAN BLANCO 740G TAB BIM 46098
46099,PAN BLANCO 680G TAB BIM 46099
46100,TORTILLINAS 10P 255G TAB TR 46100
46101,TORTILLINAS GRANDE 10P 510G TAB TR 46101
46102,TORTILLINAS 20P 510G TAB TR 46102
46103,TORTILLINAS GDE 3P 10P 1530G CLUB TAB TR 46103
46104,TORTILLA HNA RW 22P 840G TAB DH 46104
46106,PAN INTEGRAL GDE 2PQ 1360G TAB BIM 46106
46107,PAN INTEGRAL 480G TAB BIM 46107
46108,PAN INTEGRAL 680G TAB BIM 46108
46109,PAN INTEGRAL 675G TAB BIM 46109
46110,TOSTADA PLANA DE MAIZ 20P 180G TAB DH 46110
46111,MEDIAS NOCHES 8P 340G TAB BIM 46111
46112,MEDIAS NOCHES 16P 680G TAB BIM 46112
46113,TORTILLINAS 50P 1 31KG TAB TR 46113
46114,BIMBOLLOS 8P 450G TAB BIM 46114
46115,BIMBOLLOS 12P 675G TAB BIM 46115
46116,BIMBOLLOS EXTRA 6P 480G TAB BIM 46116
46117,TOSTADO 210G TAB BIM 46117
46118,PAN MOLIDO 240G 14PCT MAS TAB BIM 46118
46119,MOLIDO 5KG TAB BIM 46119
46120,TOSTADO 2PQ 420G TAB BIM 46120
46122,ROLES GLASS 2P 135G TAB BIM 46122
46124,PANQUE PASAS 255G TAB BIM 46124
46125,PANQUE NUEZ 255G TAB BIM 46125
46126,TOSTADO DOBLE FIBRA 250G TAB BIM 46126
46127,PANQUECITO GOTA CHOC 2P 140G TAB BIM 46127
46128,MANTECADAS VAINILLA 4P 125G TAB BIM 46128
46130,DONAS AZUCAR 4P 105G TAB BIM 46130
46131,NITO EDICION ESPECIAL 62G TAB BIM 46131
46132,NITO 1P 62G TAB BIM 46132
46133,REBANADA 2P 55G TAB BIM 46133
46136,BIMBOLLOS CON AJN 18P 1440G TAB BIM 46136
46137,BRAN FRUT PINA 40G TAB BIM 46137
46138,BRAN FRUT FRESA 40G TAB BIM 46138
46139,ROLES GLASS 6P 410G TAB BIM 46139
46143,PAN BLANCO 460G TAB BIM 46143
46148,PRINCIPE 6P 64G TAB MLA 46148
46149,PAN BLANCO 640G TAB BIM 46149
46162,PRINCIPE 8P 85G SP TAB MLA 46162
46166,PAN MULTIGRANO 540G TAB BIM 46166
46169,CONCHAS VAINILLA 2P 120G TAB BIM 46169
46170,BARRITAS PINA 67G PROM TAB MLA 46170
46171,BARRITAS FRESA 67G PROM TAB MLA 46171
46172,PASTISETAS 20P 150G TAB SUA 46172
46173,PASTISETA 40P 300G TAB SUA 46173
46174,PASTISETAS 75G TAB SUA 46174
46178,ANIMALITOS KARAMELO 200G TAB LAR 46178
46183,PAN INTEGRAL 370G TAB BIM 46183
46187,PALITRIGOS 100G TAB BIM 46187
46189,SPONCH 8P 120G TAB MLA 46189
46190,BARRA MULTIGRANO LINAZA 32G TAB BIM 46190
46194,BRAN FRUT FRESA 6P 240G TAB BIM 46194
46195,BRAN FRUT PINA 6P 240G TAB BIM 46195
46197,TRIKI TRAKES 8P 69G TAB MLA 46197
46200,DIV TIRA MINI DORADITA 4P 45G TIR MTA TR 46200
46203,MANTECADAS 2P SP TAB TR 46203
46204,CONCHAS 2P 120G TAB TR 46204
46205,CUERNITOS 100G TAB TR 46205
46206,DORADITAS 110G TAB TR 46206
46209,WONDER 100PCT AJONJOLI 680G SP TAB WON 46209
46214,BOLLOS BK 5IN 6P 489G TAB SL 46214
46215,BOLLOS BK 4IN 6P 345G TAB SL 46215
46216,MEDIAS NOCHES BK 6P 470G TAB SL 46216
46223,PAN MULTIGRANO TWIN 1080G TAB BIM 46223
46224,SUPER HOT DOGS 12P 650G TAB WON 46224
46225,EMPANIZADOR CRUJIENTE 175G TAB BIM 46225
46226,BIMBOLUNCH 6P 354G ME TAB BIM 46226
46227,PANERA POLVORON 14P 65G TAB TR 46227
46228,GANSITO 1P 50G CCHAROLA TAB MLA 46228
46229,TRIKI TRAKES CHOCOLATE 69G TAB MLA 46229
46230,BARRA MULTIGRANO LINAZA 6P 192G TAB BIM 46230
46231,SUBMARINOS VAINILLA 3P 105G SP TAB MLA 46231
46232,SUBMARINOS FRESA 3P 105G SP TAB MLA 46232
46233,CHOCO ROLES 2P 80G TAB MLA 46233
46234,ROLLO FRESA 2P 75G TAB MLA 46234
46237,NAPOLITANO 1P 70G TAB MLA 46237
46238,ROCKO TIRA 10P 44G TAB MLA 46238
46239,PINGUINOS 2P 80G TAB MLA 46239
46240,CHOCO ROLES 2P 80G TAB MLA 46240
46241,CANELITAS 6P 60G TAB MLA 46241
46246,TRIKI TRAKES 6P 50G TAB MLA 46246
46250,POLVORONES 4P 75G TAB MLA 46250
46253,GANSITO ME 5P 250G TAB MLA 46253
46254,PINGUINOS 6P 240G ME TAB MLA 46254
46255,CHOCO ROLES 7P 234 5G ME TAB MLA 46255
46256,SUBMARINOS CHOCOLATE 3P 105G SP TAB MLA 46256
46263,TOTOPOS 280G TAB DH 46263
46275,MEDIAS NOCHES CONVENIENCIA 290G TAB BIM 46275
46284,MANTECADAS NUEZ 123G TAB BIM 46284
46288,PAN MOLIDO 210G TAB BIM 46288
46290,PAN MULTIGRANO LINAZA TWIN 1080G TAB BIM 46290
46293,BIMBUNUELOS 4P 66G TAB BIM 46293
46298,BARRA MULTIGRANO NUEZ 34G TAB BIM 46298
46299,BARRA MULTIGRANO NUEZ 204G 6P TAB BIM 46299
46301,PAN SILUETA CON FIBRA 454G TAB BIM 46301
46304,GALLETAS INTEGRALES AVENA 2P 54G TAB TR 46304
46313,POLVORON INDIVIDUAL 65G TR 46313
46440,SANDWICH CLASICO JAMON QUESO 87G LON 46440
46447,FRESCA LATA 355ML CC 46447
46706,SPRITE LATA 355ML CC 46706
46711,COCA COLA ZERO LATA 355 ML CC 46711
46716,BOMBONETE 55G CJ MTB MLA 46716
46772,PAN MOLIDO 210G BIM 46772
46876,PAN MOLIDO 210G MTA BIM 46876
46962,BRAN FRUT FSA 0PCT 6P 198G MTB BIM 46962
47066,PAN WHOLE GRAIN AND OAT 680G ORO 47066
47068,PAN WHOLE GRAIN AND OAT 680G MTA ORO 47068
47075,BOMBONETE 55G CJ TAB MLA 47075
47080,MINI ROCKO 13G TAB MLA 47080
47123,BARRITA FRESA CONG 75G CJ DH 47123
47124,SEMITAS REDISENO 2P 120G TR 47124
47125,PANQUE NATA 210G TR 47125
47126,SANDWICHON 115G LON 47126
47332,BIMBOLLOS PARRILLEROS 780G 8P MTA BIM 47332
47336,MEDIAS NOCHES FS 8P 340G BIM 47336
47611,BIMBOLLOS FS 8P 450G BIM 47611
